recent_quakes_7d,recent_quakes_30d,max_mag_7d,max_mag_30d,energy_index_30d,depth_avg_30d,dist_to_fault_km,seismic_zone,label,lat,lon,date
0,1,0.0,4.6,2818.38,105.3,65.7,5,0,25.5,95.849,2012-02-08
0,0,0.0,0.0,0.0,35.0,218.4,2,0,10.711,94.712,2023-04-02
0,0,0.0,0.0,0.0,35.0,83.0,5,0,23.922,70.828,2023-10-07
0,0,0.0,0.0,0.0,35.0,702.7,3,0,14.839,80.551,2018-05-28
0,0,0.0,0.0,0.0,35.0,181.3,3,0,17.777,75.567,2014-09-30
0,0,0.0,0.0,0.0,35.0,75.7,2,0,28.175,72.402,2016-02-16
0,1,0.0,4.8,3981.07,35.0,46.8,5,0,25.859,92.744,2015-05-02
0,0,0.0,0.0,0.0,35.0,259.3,4,0,30.732,75.223,2013-07-08
0,0,0.0,0.0,0.0,35.0,210.1,5,0,28.447,95.628,2014-08-12
0,0,0.0,0.0,0.0,35.0,206.1,3,0,25.251,72.168,2024-10-30
0,1,0.0,4.3,1678.8,10.0,364.8,2,0,27.401,68.805,2022-08-25
0,0,0.0,0.0,0.0,35.0,131.9,2,0,19.288,93.063,2021-03-13
0,0,0.0,0.0,0.0,35.0,237.8,3,0,24.01,85.841,2023-11-25
0,0,0.0,0.0,0.0,35.0,257.7,5,0,28.055,94.297,2024-05-29
0,1,0.0,4.3,1678.8,41.1,796.9,5,0,35.501,74.189,2012-07-21
0,1,0.0,3.9,841.4,10.0,227.9,2,0,28.844,89.012,2013-06-26
0,1,0.0,4.1,1188.5,35.0,477.4,5,0,32.992,76.157,2016-06-03
0,0,0.0,0.0,0.0,35.0,905.2,2,0,11.034,68.276,2019-04-20
0,0,0.0,0.0,0.0,35.0,354.1,3,0,15.452,71.102,2017-07-25
0,0,0.0,0.0,0.0,35.0,554.5,2,0,33.773,83.694,2012-02-16
0,0,0.0,0.0,0.0,35.0,102.7,5,0,22.701,70.503,2021-06-16
0,0,0.0,0.0,0.0,35.0,260.7,3,0,24.71,87.439,2024-09-29
0,0,0.0,0.0,0.0,35.0,1277.7,2,0,6.998,80.337,2024-01-23
0,0,0.0,0.0,0.0,35.0,1000.8,3,0,10.248,80.551,2021-11-12
0,0,0.0,0.0,0.0,35.0,568.2,2,0,32.449,71.029,2024-07-20
0,0,0.0,0.0,0.0,35.0,163.5,2,0,11.618,94.651,2020-09-22
0,1,0.0,4.4,1995.26,25.9,616.2,2,0,33.248,71.931,2022-12-07
0,0,0.0,0.0,0.0,35.0,822.9,3,0,11.333,79.345,2014-08-23
0,0,0.0,0.0,0.0,35.0,986.1,2,0,35.831,96.044,2021-02-10
0,2,0.0,5.2,9355.82,17.1,123.7,2,0,5.419,93.236,2018-12-02
0,0,0.0,0.0,0.0,35.0,526.5,2,0,8.477,98.087,2016-05-05
0,0,0.0,0.0,0.0,35.0,152.9,2,0,25.164,68.305,2017-02-22
0,0,0.0,0.0,0.0,35.0,498.0,3,0,9.875,87.883,2023-06-25
0,0,0.0,0.0,0.0,35.0,238.7,2,0,12.162,95.522,2022-06-05
0,0,0.0,0.0,0.0,35.0,518.8,2,0,28.306,67.152,2022-10-12
0,0,0.0,0.0,0.0,35.0,192.2,3,0,18.945,84.301,2021-03-11
0,0,0.0,0.0,0.0,35.0,292.4,3,0,20.433,78.112,2013-01-21
0,0,0.0,0.0,0.0,35.0,124.7,3,0,22.893,83.302,2015-10-31
0,0,0.0,0.0,0.0,35.0,24.5,4,0,22.591,72.425,2018-01-22
0,1,0.0,4.2,1412.54,10.0,65.1,4,0,27.485,88.368,2022-01-21
0,0,0.0,0.0,0.0,35.0,389.5,2,0,8.737,96.22,2014-07-26
0,0,0.0,0.0,0.0,35.0,92.1,3,0,22.176,77.413,2017-08-16
0,0,0.0,0.0,0.0,35.0,683.0,3,0,14.565,87.465,2016-01-30
0,0,0.0,0.0,0.0,35.0,401.1,2,0,5.532,89.35,2015-06-19
0,0,0.0,0.0,0.0,35.0,523.6,3,0,17.06,88.662,2021-01-14
2,2,4.4,4.4,3674.07,10.0,203.5,2,0,29.439,85.796,2020-01-09
0,0,0.0,0.0,0.0,35.0,996.4,3,0,8.014,76.005,2016-08-30
0,0,0.0,0.0,0.0,35.0,106.7,5,0,24.373,71.064,2015-09-24
0,1,0.0,4.2,1412.54,43.2,657.7,5,0,34.409,75.185,2012-04-14
0,0,0.0,0.0,0.0,35.0,256.6,5,0,28.622,95.144,2012-08-03
0,0,0.0,0.0,0.0,35.0,162.4,3,0,21.901,83.059,2021-04-29
1,4,4.1,5.1,12102.86,83.2,82.0,5,0,22.752,94.251,2020-12-21
0,0,0.0,0.0,0.0,35.0,218.0,3,0,20.515,72.127,2022-05-05
0,0,0.0,0.0,0.0,35.0,27.1,4,0,17.492,74.037,2024-11-21
0,0,0.0,0.0,0.0,35.0,174.4,5,0,23.301,92.036,2023-05-23
0,0,0.0,0.0,0.0,35.0,1152.7,3,0,8.601,80.709,2018-07-26
0,0,0.0,0.0,0.0,35.0,61.5,3,0,21.608,86.417,2016-09-16
0,0,0.0,0.0,0.0,35.0,67.0,3,0,22.646,76.133,2020-08-16
0,0,0.0,0.0,0.0,35.0,47.5,3,0,22.635,75.061,2019-03-04
0,1,0.0,4.3,1678.8,10.0,231.1,3,0,21.667,80.56,2020-12-06
0,0,0.0,0.0,0.0,35.0,381.4,3,0,15.453,70.811,2012-10-15
0,0,0.0,0.0,0.0,35.0,95.2,5,0,26.845,91.156,2021-01-22
0,0,0.0,0.0,0.0,35.0,187.9,3,0,24.607,78.072,2024-04-17
0,0,0.0,0.0,0.0,35.0,57.7,5,0,23.834,70.434,2014-06-05
1,2,4.5,4.5,4050.18,10.0,36.3,2,0,5.017,94.827,2024-12-09
0,0,0.0,0.0,0.0,35.0,773.2,2,0,32.998,92.353,2019-06-26
0,0,0.0,0.0,0.0,35.0,152.6,3,0,18.759,74.004,2022-09-16
0,0,0.0,0.0,0.0,35.0,219.6,3,0,25.974,83.424,2019-11-18
0,0,0.0,0.0,0.0,35.0,11.6,3,0,23.946,83.598,2022-02-10
0,0,0.0,0.0,0.0,35.0,940.7,2,0,34.286,66.606,2016-11-09
0,1,0.0,4.1,1188.5,47.4,13.8,5,0,24.381,93.539,2021-02-16
0,0,0.0,0.0,0.0,35.0,219.6,3,0,26.114,84.424,2016-08-23
0,0,0.0,0.0,0.0,35.0,274.7,5,0,23.05,90.888,2017-12-09
0,0,0.0,0.0,0.0,35.0,880.6,3,0,11.131,79.901,2024-03-23
0,0,0.0,0.0,0.0,35.0,587.1,5,0,33.71,75.002,2022-02-24
0,0,0.0,0.0,0.0,35.0,236.3,3,0,21.085,81.315,2012-07-09
0,0,0.0,0.0,0.0,35.0,176.2,3,0,21.986,70.508,2012-11-13
0,0,0.0,0.0,0.0,35.0,91.5,3,0,23.0,81.711,2014-11-03
0,0,0.0,0.0,0.0,35.0,78.1,5,0,26.676,91.212,2017-09-26
0,0,0.0,0.0,0.0,35.0,139.5,3,0,24.753,79.574,2018-03-27
0,0,0.0,0.0,0.0,35.0,752.0,2,0,35.55,83.993,2021-01-27
0,0,0.0,0.0,0.0,35.0,111.3,3,0,16.975,75.23,2012-12-13
0,0,0.0,0.0,0.0,35.0,149.4,2,0,29.812,75.667,2019-10-21
0,0,0.0,0.0,0.0,35.0,292.1,3,0,18.958,81.241,2019-02-27
1,1,4.1,4.1,1188.5,24.7,260.9,2,0,29.58,71.264,2016-02-21
2,2,4.6,4.6,3319.57,10.0,38.8,4,0,29.327,77.862,2018-09-12
0,0,0.0,0.0,0.0,35.0,22.6,4,0,29.034,78.229,2020-10-21
0,1,0.0,4.5,2371.37,63.0,33.2,5,0,25.239,93.803,2017-01-30
0,0,0.0,0.0,0.0,35.0,628.1,2,0,15.44,68.277,2017-04-13
0,0,0.0,0.0,0.0,35.0,642.7,3,0,15.001,81.629,2013-12-02
0,0,0.0,0.0,0.0,35.0,441.5,3,0,14.199,89.774,2016-12-23
0,0,0.0,0.0,0.0,35.0,418.9,3,0,16.316,78.098,2013-05-07
0,0,0.0,0.0,0.0,35.0,570.6,5,0,33.578,75.134,2014-02-18
0,0,0.0,0.0,0.0,35.0,302.8,2,0,7.176,89.382,2022-09-05
0,0,0.0,0.0,0.0,35.0,222.8,3,0,18.56,84.033,2022-06-23
0,3,0.0,5.0,9031.21,25.8,76.3,5,0,10.59,92.144,2024-04-27
0,0,0.0,0.0,0.0,35.0,93.4,3,0,24.76,83.893,2019-04-16
0,0,0.0,0.0,0.0,35.0,829.1,3,0,10.471,84.872,2018-12-06
0,0,0.0,0.0,0.0,35.0,232.3,3,0,25.885,81.351,2019-02-05
0,0,0.0,0.0,0.0,35.0,203.4,5,0,27.91,90.811,2020-05-05
0,0,0.0,0.0,0.0,35.0,522.4,2,0,19.356,66.861,2013-04-03
0,0,0.0,0.0,0.0,35.0,264.5,3,0,25.375,77.351,2014-03-01
0,0,0.0,0.0,0.0,35.0,32.7,5,0,6.229,93.386,2020-04-18
0,0,0.0,0.0,0.0,35.0,439.6,2,0,16.412,69.799,2021-12-01
0,0,0.0,0.0,0.0,35.0,306.7,5,0,28.418,94.008,2018-09-20
0,0,0.0,0.0,0.0,35.0,178.0,2,0,30.076,75.676,2018-10-26
0,0,0.0,0.0,0.0,35.0,764.9,2,0,36.359,80.622,2017-11-30
0,0,0.0,0.0,0.0,35.0,188.4,3,0,21.813,79.333,2023-01-14
0,0,0.0,0.0,0.0,35.0,1236.2,2,0,5.969,71.638,2023-12-20
0,0,0.0,0.0,0.0,35.0,134.3,2,0,28.495,86.775,2016-08-04
0,0,0.0,0.0,0.0,35.0,209.7,3,0,22.085,82.404,2016-03-03
0,2,0.0,5.4,12408.69,10.0,99.2,4,0,29.552,81.024,2016-01-05
0,0,0.0,0.0,0.0,35.0,56.1,3,0,22.818,76.989,2015-12-28
0,0,0.0,0.0,0.0,35.0,140.0,2,0,22.285,69.641,2024-07-12
1,1,4.3,4.3,1678.8,10.0,194.8,5,0,27.237,92.754,2014-10-29
0,2,0.0,4.7,6168.04,61.0,143.5,5,0,24.134,95.827,2016-11-08
0,0,0.0,0.0,0.0,35.0,94.6,4,0,28.326,81.409,2023-07-26
0,0,0.0,0.0,0.0,35.0,77.1,2,0,24.258,67.93,2021-08-12
0,0,0.0,0.0,0.0,35.0,643.9,3,0,11.016,74.493,2020-08-22
0,0,0.0,0.0,0.0,35.0,845.8,3,0,12.917,80.969,2015-09-24
0,0,0.0,0.0,0.0,35.0,31.9,2,0,17.72,96.693,2019-01-17
0,0,0.0,0.0,0.0,35.0,262.3,3,0,26.084,80.851,2017-11-05
0,0,0.0,0.0,0.0,35.0,181.8,3,0,25.131,79.62,2019-09-29
0,0,0.0,0.0,0.0,35.0,41.2,3,0,22.8,77.161,2012-11-29
0,0,0.0,0.0,0.0,35.0,78.0,5,0,22.882,70.361,2017-03-12
0,0,0.0,0.0,0.0,35.0,56.3,4,0,22.001,72.954,2019-09-20
0,0,0.0,0.0,0.0,35.0,480.3,3,0,13.34,76.878,2023-10-17
0,0,0.0,0.0,0.0,35.0,144.7,3,0,21.467,82.568,2022-05-09
0,0,0.0,0.0,0.0,35.0,175.5,3,0,19.017,84.075,2020-05-27
0,0,0.0,0.0,0.0,35.0,527.0,5,0,33.475,76.172,2024-11-21
0,0,0.0,0.0,0.0,35.0,118.9,5,0,22.506,69.573,2014-07-30
0,0,0.0,0.0,0.0,35.0,1223.2,2,0,6.643,69.878,2021-12-23
0,0,0.0,0.0,0.0,35.0,79.2,3,0,19.808,83.32,2013-09-29
0,0,0.0,0.0,0.0,35.0,658.9,3,0,14.576,83.375,2022-03-21
0,0,0.0,0.0,0.0,35.0,87.6,2,0,19.788,96.492,2023-12-14
0,0,0.0,0.0,0.0,35.0,152.9,5,0,26.702,93.244,2018-01-18
0,0,0.0,0.0,0.0,35.0,1005.1,3,0,11.596,81.876,2015-09-02
0,0,0.0,0.0,0.0,35.0,339.7,3,0,17.519,82.795,2013-12-11
0,0,0.0,0.0,0.0,35.0,464.2,4,0,32.553,74.84,2023-05-12
0,0,0.0,0.0,0.0,35.0,244.7,2,0,10.896,90.456,2013-12-03
0,0,0.0,0.0,0.0,35.0,265.5,2,0,24.512,98.519,2024-03-02
1,1,5.1,5.1,6683.44,55.6,100.2,5,0,26.806,95.05,2012-08-04
0,1,0.0,4.9,4731.51,10.0,154.7,5,0,24.75,96.175,2024-12-06
0,0,0.0,0.0,0.0,35.0,940.2,2,0,10.342,68.582,2022-07-31
0,0,0.0,0.0,0.0,35.0,405.7,3,0,16.853,70.025,2021-08-15
0,0,0.0,0.0,0.0,35.0,103.0,4,0,23.726,72.514,2020-06-19
0,0,0.0,0.0,0.0,35.0,214.4,3,0,27.128,81.478,2024-02-29
0,0,0.0,0.0,0.0,35.0,86.9,4,0,29.145,80.799,2012-05-08
0,0,0.0,0.0,0.0,35.0,148.8,3,0,26.406,71.635,2020-12-07
0,0,0.0,0.0,0.0,35.0,884.2,3,0,11.486,80.303,2013-11-15
0,0,0.0,0.0,0.0,35.0,261.5,3,0,25.131,86.411,2022-09-21
0,0,0.0,0.0,0.0,35.0,38.7,3,0,23.465,81.398,2017-07-17
0,0,0.0,0.0,0.0,35.0,1400.5,2,0,6.352,67.008,2023-12-30
0,0,0.0,0.0,0.0,35.0,96.3,4,0,23.69,72.422,2014-11-04
0,1,0.0,4.4,1995.26,29.8,95.8,5,0,24.744,92.043,2016-11-04
0,0,0.0,0.0,0.0,35.0,932.2,2,0,11.611,67.369,2019-10-13
2,2,4.9,4.9,6410.32,35.0,189.8,2,0,30.442,83.052,2016-09-11
0,2,0.0,4.7,6168.04,9.4,68.3,5,0,10.559,92.759,2016-12-13
0,0,0.0,0.0,0.0,35.0,36.3,3,0,21.309,85.386,2024-10-30
0,0,0.0,0.0,0.0,35.0,54.1,5,0,22.468,92.975,2012-03-30
0,0,0.0,0.0,0.0,35.0,182.3,2,0,22.426,98.165,2021-09-25
0,0,0.0,0.0,0.0,35.0,30.7,3,0,23.823,81.801,2017-08-10
0,0,0.0,0.0,0.0,35.0,227.5,5,0,27.943,94.782,2017-06-15
0,0,0.0,0.0,0.0,35.0,41.9,3,0,23.179,77.14,2014-09-05
0,5,0.0,4.9,13484.23,20.8,56.7,5,0,23.484,96.326,2013-01-14
0,0,0.0,0.0,0.0,35.0,545.7,2,0,31.826,95.974,2022-08-29
0,0,0.0,0.0,0.0,35.0,215.9,2,0,5.113,92.134,2021-07-18
0,0,0.0,0.0,0.0,35.0,262.6,3,0,25.805,78.935,2019-10-12
0,0,0.0,0.0,0.0,35.0,678.9,3,0,14.44,82.722,2020-07-22
0,0,0.0,0.0,0.0,35.0,115.3,5,0,13.206,92.778,2021-04-30
1,1,4.6,4.6,2818.38,43.8,112.6,5,0,26.494,92.286,2019-05-03
0,0,0.0,0.0,0.0,35.0,995.5,3,0,11.552,83.204,2018-10-21
0,0,0.0,0.0,0.0,35.0,218.8,5,0,23.171,91.493,2014-11-16
0,0,0.0,0.0,0.0,35.0,214.9,3,0,17.741,71.805,2023-01-31
0,0,0.0,0.0,0.0,35.0,1367.3,2,0,5.265,69.852,2021-07-01
1,1,4.2,4.2,1412.54,52.0,147.4,5,0,26.735,93.036,2014-05-20
1,1,4.2,4.2,1412.54,46.4,72.6,5,0,25.706,91.813,2023-12-12
0,0,0.0,0.0,0.0,35.0,522.4,3,0,12.357,75.778,2016-10-28
0,0,0.0,0.0,0.0,35.0,125.8,3,0,23.411,84.555,2013-02-02
0,0,0.0,0.0,0.0,35.0,139.5,5,0,11.041,94.025,2012-03-01
0,0,0.0,0.0,0.0,35.0,1001.5,3,0,10.54,83.244,2018-04-29
0,0,0.0,0.0,0.0,35.0,223.9,2,0,21.293,91.019,2019-04-05
0,0,0.0,0.0,0.0,35.0,129.9,2,0,16.219,94.093,2017-05-27
0,0,0.0,0.0,0.0,35.0,135.3,4,0,29.541,83.28,2022-04-05
0,0,0.0,0.0,0.0,35.0,173.4,2,0,21.993,69.564,2016-06-29
1,1,4.0,4.0,1000.0,49.3,158.1,5,0,10.724,93.839,2014-10-09
0,0,0.0,0.0,0.0,35.0,409.4,5,0,29.242,93.531,2018-02-28
0,1,0.0,4.4,1995.26,10.0,655.0,2,0,29.501,66.194,2018-12-05
0,1,0.0,4.1,1188.5,10.1,234.0,5,0,23.901,90.84,2013-07-17
0,0,0.0,0.0,0.0,35.0,933.0,3,0,11.577,80.976,2020-02-21
0,0,0.0,0.0,0.0,35.0,537.5,3,0,12.118,72.957,2021-02-28
0,0,0.0,0.0,0.0,35.0,39.5,4,0,23.298,71.818,2014-03-14
0,0,0.0,0.0,0.0,35.0,113.4,4,0,30.42,79.491,2014-08-12
0,0,0.0,0.0,0.0,35.0,494.4,3,0,16.171,82.43,2021-06-26
0,0,0.0,0.0,0.0,35.0,834.4,2,0,10.961,69.342,2015-01-27
0,0,0.0,0.0,0.0,35.0,140.9,3,0,27.367,75.358,2017-12-17
0,0,0.0,0.0,0.0,35.0,248.4,3,0,23.682,86.48,2013-12-28
0,0,0.0,0.0,0.0,35.0,59.3,4,0,28.173,77.107,2022-06-11
0,0,0.0,0.0,0.0,35.0,73.5,5,0,26.032,90.265,2013-05-09
0,0,0.0,0.0,0.0,35.0,44.3,3,0,20.832,85.113,2018-03-10
0,0,0.0,0.0,0.0,35.0,242.9,4,0,30.638,75.485,2017-06-21
0,0,0.0,0.0,0.0,35.0,248.2,2,0,25.584,67.023,2022-11-29
0,0,0.0,0.0,0.0,35.0,306.2,2,0,14.906,97.462,2015-04-29
0,0,0.0,0.0,0.0,35.0,73.5,5,0,25.176,91.862,2024-08-07
0,0,0.0,0.0,0.0,35.0,701.0,3,0,12.559,79.023,2024-12-18
0,0,0.0,0.0,0.0,35.0,185.7,5,0,26.71,93.813,2023-03-18
0,0,0.0,0.0,0.0,35.0,341.6,2,0,30.39,71.308,2012-05-25
0,0,0.0,0.0,0.0,35.0,183.2,3,0,15.583,75.356,2021-06-27
0,0,0.0,0.0,0.0,35.0,71.8,5,0,23.814,69.206,2016-05-26
0,0,0.0,0.0,0.0,35.0,35.8,5,0,23.726,70.25,2016-11-28
0,0,0.0,0.0,0.0,35.0,14.4,2,0,28.597,78.597,2015-11-23
0,0,0.0,0.0,0.0,35.0,18.1,5,0,26.116,91.127,2019-08-09
0,0,0.0,0.0,0.0,35.0,199.4,2,0,12.566,95.371,2021-05-16
0,0,0.0,0.0,0.0,35.0,1113.2,2,0,7.243,77.253,2021-04-06
0,0,0.0,0.0,0.0,35.0,322.1,2,0,23.669,65.339,2022-07-06
0,0,0.0,0.0,0.0,35.0,115.9,5,0,24.62,91.883,2017-07-17
0,0,0.0,0.0,0.0,35.0,88.8,2,0,28.952,75.249,2022-06-07
0,0,0.0,0.0,0.0,35.0,39.8,2,0,5.358,94.511,2012-11-10
0,0,0.0,0.0,0.0,35.0,956.3,2,0,10.493,68.18,2016-08-30
0,0,0.0,0.0,0.0,35.0,767.6,2,0,17.182,66.403,2023-07-05
0,1,0.0,3.9,841.4,14.9,83.8,4,0,27.62,88.482,2016-03-31
0,0,0.0,0.0,0.0,35.0,160.7,2,0,29.995,76.465,2018-05-08
0,0,0.0,0.0,0.0,35.0,419.1,2,0,30.355,98.959,2014-07-28
0,0,0.0,0.0,0.0,35.0,237.7,2,0,22.509,98.756,2013-08-14
0,0,0.0,0.0,0.0,35.0,93.7,4,0,29.819,78.226,2021-03-19
0,0,0.0,0.0,0.0,35.0,144.6,5,0,26.3,94.038,2018-08-29
0,1,0.0,4.4,1995.26,10.0,859.1,2,0,34.782,69.479,2020-03-03
0,0,0.0,0.0,0.0,35.0,239.5,3,0,21.589,80.576,2016-02-23
0,0,0.0,0.0,0.0,35.0,97.5,3,0,21.58,74.329,2012-06-19
0,0,0.0,0.0,0.0,35.0,805.1,2,0,17.026,65.769,2016-03-07
0,0,0.0,0.0,0.0,35.0,249.1,3,0,21.412,80.377,2015-01-05
0,0,0.0,0.0,0.0,35.0,112.4,4,0,27.606,88.911,2018-10-25
0,0,0.0,0.0,0.0,35.0,311.1,2,0,5.771,98.003,2015-02-02
0,0,0.0,0.0,0.0,35.0,95.5,5,0,24.809,91.936,2024-03-13
0,0,0.0,0.0,0.0,35.0,119.1,2,0,10.148,91.423,2014-07-24
0,0,0.0,0.0,0.0,35.0,14.0,4,0,22.826,72.366,2015-11-30
0,0,0.0,0.0,0.0,35.0,150.9,3,0,22.296,78.757,2018-06-28
0,0,0.0,0.0,0.0,35.0,449.1,2,0,30.675,95.086,2017-10-23
0,3,0.0,5.9,36229.34,36.3,144.3,5,0,10.665,93.633,2023-08-10
0,0,0.0,0.0,0.0,35.0,1116.0,3,0,9.061,80.763,2013-05-27
0,0,0.0,0.0,0.0,35.0,129.6,3,0,21.006,74.154,2022-04-26
0,0,0.0,0.0,0.0,35.0,153.4,2,0,24.997,69.253,2024-08-02
0,5,0.0,5.2,22438.64,69.9,1036.5,2,0,36.255,68.724,2012-10-24
0,0,0.0,0.0,0.0,35.0,139.8,3,0,24.385,78.523,2021-11-21
0,1,0.0,4.4,1995.26,10.0,13.8,4,0,29.115,81.948,2023-12-14
0,0,0.0,0.0,0.0,35.0,288.4,2,0,29.593,97.041,2016-08-09
0,0,0.0,0.0,0.0,35.0,811.6,3,0,13.501,81.334,2019-05-25
0,0,0.0,0.0,0.0,35.0,320.8,3,0,13.915,74.147,2021-11-20
0,1,0.0,4.0,1000.0,35.0,51.4,4,0,29.517,79.469,2024-12-16
0,0,0.0,0.0,0.0,35.0,98.2,4,0,18.127,74.327,2016-04-15
0,0,0.0,0.0,0.0,35.0,109.5,3,0,23.039,83.264,2015-10-26
0,0,0.0,0.0,0.0,35.0,858.0,3,0,12.967,81.755,2015-05-31
0,0,0.0,0.0,0.0,35.0,213.7,3,0,16.497,76.181,2016-10-02
0,0,0.0,0.0,0.0,35.0,1600.3,2,0,5.063,65.701,2024-05-21
0,0,0.0,0.0,0.0,35.0,434.2,3,0,12.957,74.917,2021-02-16
0,0,0.0,0.0,0.0,35.0,129.0,3,0,20.945,74.019,2023-08-30
0,0,0.0,0.0,0.0,35.0,124.0,2,0,29.58,84.316,2014-02-07
0,1,0.0,4.2,1412.54,14.4,97.3,5,0,25.625,89.511,2014-02-26
0,0,0.0,0.0,0.0,35.0,224.3,3,0,18.966,82.109,2017-05-10
0,0,0.0,0.0,0.0,35.0,136.9,3,0,22.306,70.327,2024-01-06
0,0,0.0,0.0,0.0,35.0,95.6,3,0,23.469,80.634,2013-02-01
0,0,0.0,0.0,0.0,35.0,40.7,5,0,23.681,70.347,2024-04-08
0,0,0.0,0.0,0.0,35.0,937.5,2,0,35.431,97.055,2024-05-14
0,0,0.0,0.0,0.0,35.0,181.5,5,0,24.554,90.163,2012-08-07
0,0,0.0,0.0,0.0,35.0,468.5,2,0,31.11,98.063,2023-08-21
0,1,0.0,4.0,1000.0,5.3,564.1,2,0,32.996,72.975,2014-04-03
0,0,0.0,0.0,0.0,35.0,778.1,3,0,12.818,80.153,2014-03-29
0,0,0.0,0.0,0.0,35.0,1204.3,2,0,7.725,68.144,2024-07-15
0,0,0.0,0.0,0.0,35.0,144.1,3,0,27.218,76.211,2015-04-05
0,0,0.0,0.0,0.0,35.0,792.6,5,0,35.811,75.508,2012-06-28
0,0,0.0,0.0,0.0,35.0,81.6,5,0,26.22,92.659,2013-08-14
0,1,0.0,4.6,2818.38,61.1,113.0,5,0,26.0,93.799,2017-09-13
0,0,0.0,0.0,0.0,35.0,364.5,3,0,14.093,76.118,2021-12-27
0,0,0.0,0.0,0.0,35.0,146.8,4,0,27.882,81.202,2018-01-27
0,0,0.0,0.0,0.0,35.0,276.6,5,0,28.073,92.544,2024-03-05
0,0,0.0,0.0,0.0,35.0,235.4,3,0,27.039,70.175,2015-03-05
0,0,0.0,0.0,0.0,35.0,52.7,3,0,21.427,85.28,2018-07-26
0,0,0.0,0.0,0.0,35.0,305.9,2,0,9.777,95.283,2015-03-29
0,0,0.0,0.0,0.0,35.0,278.5,5,0,23.503,90.78,2017-12-17
0,0,0.0,0.0,0.0,35.0,502.6,2,0,33.955,80.897,2020-02-15
0,0,0.0,0.0,0.0,35.0,644.3,3,0,11.165,75.593,2017-01-25
2,2,5.1,5.1,9501.82,12.5,183.1,2,0,5.07,92.679,2015-08-30
0,0,0.0,0.0,0.0,35.0,883.6,2,0,36.76,84.04,2015-03-19
0,0,0.0,0.0,0.0,35.0,542.5,3,0,15.624,83.664,2021-06-22
0,0,0.0,0.0,0.0,35.0,88.5,5,0,25.107,91.734,2019-06-05
0,0,0.0,0.0,0.0,35.0,59.8,4,0,29.147,80.465,2020-12-31
0,0,0.0,0.0,0.0,35.0,151.4,4,0,27.743,81.406,2016-12-30
0,0,0.0,0.0,0.0,35.0,233.3,2,0,9.134,90.215,2014-12-13
0,0,0.0,0.0,0.0,35.0,227.3,3,0,21.716,80.582,2012-09-30
0,0,0.0,0.0,0.0,35.0,548.5,3,0,14.63,78.802,2014-12-08
0,0,0.0,0.0,0.0,35.0,935.9,2,0,36.687,86.323,2013-08-16
0,3,0.0,4.3,4055.81,106.7,133.6,5,0,23.117,94.618,2024-01-10
0,0,0.0,0.0,0.0,35.0,366.2,2,0,5.369,90.005,2021-11-05
0,0,0.0,0.0,0.0,35.0,57.3,5,0,12.18,92.706,2017-11-19
0,0,0.0,0.0,0.0,35.0,1004.9,3,0,11.184,81.501,2016-01-26
0,0,0.0,0.0,0.0,35.0,760.6,2,0,36.311,79.245,2016-12-28
1,3,4.0,4.5,5742.75,23.7,145.8,2,0,14.595,93.057,2012-08-25
1,1,4.0,4.0,1000.0,10.0,140.0,3,0,26.332,86.527,2023-04-13
0,2,0.0,5.1,10033.09,24.6,418.8,2,0,30.554,98.423,2019-01-07
0,0,0.0,0.0,0.0,35.0,122.9,5,0,24.038,92.399,2021-07-18
0,0,0.0,0.0,0.0,35.0,206.3,2,0,9.639,90.653,2019-03-19
0,0,0.0,0.0,0.0,35.0,355.0,2,0,28.983,69.291,2022-05-17
0,0,0.0,0.0,0.0,35.0,940.1,3,0,10.865,80.404,2012-03-03
0,0,0.0,0.0,0.0,35.0,575.6,2,0,32.114,88.922,2020-10-09
0,0,0.0,0.0,0.0,35.0,935.7,2,0,34.82,91.628,2015-07-05
0,0,0.0,0.0,0.0,35.0,770.6,2,0,13.834,67.604,2021-12-30
0,0,0.0,0.0,0.0,35.0,269.0,3,0,18.081,83.556,2023-07-16
0,0,0.0,0.0,0.0,35.0,780.1,3,0,13.626,86.201,2022-09-13
0,0,0.0,0.0,0.0,35.0,108.0,4,0,27.65,88.813,2016-09-28
0,0,0.0,0.0,0.0,35.0,73.0,4,0,29.151,82.731,2023-07-13
0,0,0.0,0.0,0.0,35.0,31.2,3,0,22.433,75.205,2015-05-08
0,0,0.0,0.0,0.0,35.0,229.9,5,0,27.956,94.747,2018-12-25
0,0,0.0,0.0,0.0,35.0,858.9,3,0,12.677,80.956,2020-07-27
1,7,5.1,5.8,37198.4,200.9,892.3,2,0,35.319,70.128,2019-08-17
0,0,0.0,0.0,0.0,35.0,162.7,3,0,18.85,73.594,2020-01-28
0,0,0.0,0.0,0.0,35.0,84.0,5,0,25.299,90.688,2021-01-18
0,0,0.0,0.0,0.0,35.0,331.7,3,0,13.845,74.624,2014-01-21
0,0,0.0,0.0,0.0,35.0,314.9,3,0,8.234,89.149,2023-02-22
0,0,0.0,0.0,0.0,35.0,165.2,2,0,22.494,67.73,2015-05-18
0,0,0.0,0.0,0.0,35.0,247.3,4,0,31.429,78.716,2018-12-18
0,0,0.0,0.0,0.0,35.0,102.9,3,0,17.847,72.95,2023-05-12
0,0,0.0,0.0,0.0,35.0,108.2,4,0,28.169,82.96,2018-04-21
